timestamp,power,nwp_globalirrad,nwp_directirrad,nwp_temperature,nwp_humidity
2018/7/1 10:45,0.586071,71.46,53.47,26.39,72.32
2018/7/1 11:00,0.337435,48.12,33.42,26.13,74.19
2018/7/1 11:15,0.124318,18.25,9.91,25.73,77.15
2018/7/1 11:30,0,3.57,0.96,25.29,80.33
2018/7/1 11:45,0,0,0,24.91,83.02
2018/7/1 12:00,0,0,0,24.63,85.04
2018/7/1 12:15,0,0,0,24.41,86.64
2018/7/1 12:30,0,0,0,24.22,88
2018/7/1 12:45,0,0,0,24.07,89.1
2018/7/1 13:00,0,0,0,23.95,89.86
2018/7/1 13:15,0,0,0,23.86,90.3
2018/7/1 13:30,0,0,0,23.8,90.48
2018/7/1 13:45,0,0,0,23.76,90.44
2018/7/1 14:00,0,0,0,23.75,90.19
2018/7/1 14:15,0,0,0,23.74,89.82
2018/7/1 14:30,0,0,0,23.76,89.34
2018/7/1 14:45,0,0,0,23.8,88.82
2018/7/1 15:00,0,0,0,23.86,88.35
2018/7/1 15:15,0,0,0,24.01,87.56
2018/7/1 15:30,0,0,0,24.1,87.2
2018/7/1 15:45,0,0,0,23.94,88.2
2018/7/1 16:00,0,0,0,24.96,80.35
2018/7/1 16:15,0,0,0,24.83,80.9
2018/7/1 16:30,0,0,0,24.73,81.32
2018/7/1 16:45,0,0,0,24.61,81.77
2018/7/1 17:00,0,0,0,24.53,81.98
2018/7/1 17:15,0,0,0,24.45,82.19
2018/7/1 17:30,0,0,0,24.39,82.32
2018/7/1 17:45,0,0,0,24.27,82.8
2018/7/1 18:00,0,0,0,24.13,83.38
2018/7/1 18:15,0,0,0,24.01,83.83
2018/7/1 18:30,0,0,0,23.92,84.2
2018/7/1 18:45,0,0,0,23.81,84.58
2018/7/1 19:00,0,0,0,23.71,84.95
2018/7/1 19:15,0,0,0,23.58,85.4
2018/7/1 19:30,0,0,0,23.45,85.83
2018/7/1 19:45,0,0,0,23.35,86.19
2018/7/1 20:00,0,0,0,23.24,86.61
2018/7/1 20:15,0,0,0,23.11,87.17
2018/7/1 20:30,0,0,0,22.97,87.81
2018/7/1 20:45,0,0,0,22.83,88.51
2018/7/1 21:00,0,1.14,0.09,22.71,89.16
2018/7/1 21:15,0.159838,24.66,14.05,22.86,88.47
2018/7/1 21:30,0.372954,46.45,31.18,23.09,87.41
2018/7/1 21:45,0.65711,81.7,61.65,23.59,85.08
2018/7/1 22:00,0.905746,102.99,81.25,24.06,82.8
2018/7/1 22:15,1.243181,134.59,110.96,24.47,80.82
2018/7/1 22:30,1.669415,151.96,127.89,24.81,79.33
2018/7/1 22:45,2.273246,181.71,156.5,25.3,77.11
2018/7/1 23:00,3.090194,200.61,174.82,25.88,74.09
2018/7/1 23:15,3.942661,231.87,204.92,26.45,70.26
2018/7/1 23:30,4.830647,250.74,223.29,26.94,68.14
2018/7/1 23:45,5.807433,277.19,249.16,27.46,65.64
2018/7/2 0:00,6.801978,285.26,257.74,27.82,64.23
2018/7/2 0:15,7.796523,291.54,265.14,28.23,62.83
2018/7/2 0:30,8.755548,278.22,253.96,28.7,60.94
2018/7/2 0:45,9.732333,270.05,247.68,29.1,58.84
2018/7/2 1:00,10.65584,261.29,240.3,29.46,57.69
2018/7/2 1:15,11.31295,267.5,246.88,29.83,56.03
2018/7/2 1:30,12.00558,274.22,253.6,30.14,55.01
2018/7/2 1:45,12.80477,287.78,266.84,30.45,53.41
2018/7/2 2:00,13.44412,296.49,275.33,30.71,52.52
2018/7/2 2:15,13.72827,67.93,57.96,29.76,55.36
2018/7/2 2:30,14.82938,70.11,59.83,29.78,55.38
2018/7/2 2:45,14.75834,4.85,0,29.49,56.35
2018/7/2 3:00,15.53977,5.18,0,29.48,56.5
2018/7/2 3:15,15.98376,304.9,282.43,30.98,51.88
2018/7/2 3:30,16.10808,311.76,288.9,31.3,50.93
2018/7/2 3:45,16.19688,385.97,360.94,31.87,49.08
2018/7/2 4:00,16.25016,385.56,360.62,32.1,48.32
2018/7/2 4:15,16.392229,154.09,140.47,31.24,50.59
2018/7/2 4:30,16.285681,170.26,155.21,31.23,50.14
2018/7/2 4:45,16.21464,203.96,176.98,31.46,49.15
2018/7/2 5:00,15.93048,234.71,203.65,31.63,48.11
2018/7/2 5:15,15.77064,662.55,619.04,32.83,44.23
2018/7/2 5:30,15.48649,732.29,683.84,33.1,42.62
2018/7/2 5:45,15.20233,771.68,719.87,33.27,41.05
2018/7/2 6:00,14.9537,787.65,734.15,33.34,39.67
2018/7/2 6:15,14.34986,773.31,719.69,33.29,38.73
2018/7/2 6:30,13.78155,756.7,703.4,33.23,37.87
2018/7/2 6:45,13.1422,725.04,672.56,33.17,37.04
2018/7/2 7:00,12.39629,701.39,649.54,33.14,36.23
2018/7/2 7:15,11.52607,662.48,611.67,33.12,35.62
2018/7/2 7:30,10.83344,634.2,584.21,33.1,35.33
2018/7/2 7:45,9.821133,589.04,540.37,33.01,35.54
2018/7/2 8:00,9.004185,557.06,509.42,32.88,36.14
2018/7/2 8:15,8.187237,500.95,451,32.7,37.07
2018/7/2 8:30,7.103893,474.42,428.94,32.62,38
2018/7/2 8:45,5.913991,417.61,371.83,32.54,39.48
2018/7/2 9:00,4.901686,387.92,345.74,32.46,41.41
2018/7/2 9:15,3.97818,337.33,297.34,32.24,43.68
2018/7/2 9:30,3.001395,303.67,264.94,31.95,45.86
2018/7/2 9:45,2.184447,253.27,217.15,31.52,48.07
2018/7/2 10:00,1.527337,219.87,186.05,31.12,49.91
2018/7/2 10:15,1.047824,169.33,138.93,30.8,51.42
2018/7/2 10:30,0.728149,136.01,108.39,30.47,53.1
2018/7/2 10:45,0.266396,88.48,65.92,30.12,54.82
2018/7/2 11:00,0.266396,59.01,40.32,30.1,55.06
2018/7/2 11:15,0.142078,21.77,11.04,30.3,53.58
2018/7/2 11:30,0,4.18,1.07,30.48,50.99
2018/7/2 11:45,0,0,0,30.42,48.6
2018/7/2 12:00,0,0,0,30.13,47.67
2018/7/2 12:15,0,0,0,29.74,48.15
2018/7/2 12:30,0,0,0,29.39,49.16
2018/7/2 12:45,0,0,0,29.03,50.34
2018/7/2 13:00,0,0,0,28.66,51.49
2018/7/2 13:15,0,0,0,28.35,52.4
2018/7/2 13:30,0,0,0,28.09,53.19
2018/7/2 13:45,0,0,0,27.85,54.13
2018/7/2 14:00,0,0,0,27.58,55.58
2018/7/2 14:15,0,0,0,27.35,57.2
2018/7/2 14:30,0,0,0,27.12,58.85
2018/7/2 14:45,0,0,0,26.91,60.33
2018/7/2 15:00,0,0,0,26.75,61.61
2018/7/2 15:15,0,0,0,26.59,62.96
2018/7/2 15:30,0,0,0,26.42,64.67
2018/7/2 15:45,0,0,0,26.22,66.85
2018/7/2 16:00,0,0,0,26.44,66.87
2018/7/2 16:15,0,0,0,26.21,68
2018/7/2 16:30,0,0,0,25.99,69.04
2018/7/2 16:45,0,0,0,25.75,70.12
2018/7/2 17:00,0,0,0,25.54,71.05
2018/7/2 17:15,0,0,0,25.36,71.87
2018/7/2 17:30,0,0,0,25.21,72.53
2018/7/2 17:45,0,0,0,25.05,73.27
2018/7/2 18:00,0,0,0,24.91,73.99
2018/7/2 18:15,0,0,0,24.72,74.9
2018/7/2 18:30,0,0,0,24.55,75.8
2018/7/2 18:45,0,0,0,24.38,76.7
2018/7/2 19:00,0,0,0,24.21,77.6
2018/7/2 19:15,0,0,0,24.02,78.58
2018/7/2 19:30,0,0,0,23.84,79.53
2018/7/2 19:45,0,0,0,23.67,80.46
2018/7/2 20:00,0,0,0,23.51,81.34
2018/7/2 20:15,0,0,0,23.33,82.31
2018/7/2 20:30,0,0,0,23.09,83.61
2018/7/2 20:45,0,0,0,22.94,84.47
2018/7/2 21:00,0,0.74,0.04,22.84,85.06
2018/7/2 21:15,0.230877,21.89,12.32,22.98,84.54
2018/7/2 21:30,0.266396,41.28,27.54,23.17,83.77
2018/7/2 21:45,0.63935,72.73,54.73,23.62,81.83
2018/7/2 22:00,0.603831,91.69,72.2,24.05,79.82
2018/7/2 22:15,1.456298,120.79,99.47,24.56,77.45
2018/7/2 22:30,1.598376,138.43,116.4,25.11,74.16
2018/7/2 22:45,1.598376,167.22,143.93,25.58,72.02
2018/7/2 23:00,4.61753,181.95,158.48,26.1,69.89
2018/7/2 23:15,2.610681,200.81,176.45,26.77,66.97
2018/7/2 23:30,2.806038,201.24,160.81,27.39,62.48
2018/7/2 23:45,3.090194,206.79,140.74,27.89,60.57
2018/7/3 0:00,3.090194,206.3,141.99,28.41,58.81
2018/7/3 0:15,3.30331,177.62,53.86,28.86,56.19
2018/7/3 0:30,10.81568,105.86,30.39,28.79,55.47
2018/7/3 0:45,9.412659,139.43,115.29,29.06,54.64
2018/7/3 1:00,9.181782,197.79,174.68,29.56,53.21
2018/7/3 1:15,9.643535,232.01,209.48,30.1,49.93
2018/7/3 1:30,11.29519,214.17,187.6,30.33,48.34
2018/7/3 1:45,8.471393,286.94,250.65,30.88,44.69
2018/7/3 2:00,7.29925,294.53,239.42,31.2,43.84
2018/7/3 2:15,9.874412,234.47,200.39,31.3,43.3
2018/7/3 2:30,11.33071,239.31,214.34,31.45,41.83
2018/7/3 2:45,7.903081,263.17,239.78,31.73,41.02
2018/7/3 3:00,12.69821,286.2,261.28,31.94,40.61
2018/7/3 3:15,9.32386,360.25,336.6,32.29,39.87
2018/7/3 3:30,14.22555,385.11,359.99,32.46,39.53
2018/7/3 3:45,12.05886,408.15,381.71,32.58,39.25
2018/7/3 4:00,18.86084,419.83,392.71,32.65,39.06
2018/7/3 4:15,10.47824,425.41,397.97,32.65,38.94
2018/7/3 4:30,11.73918,434.76,406.7,32.63,38.76
2018/7/3 4:45,10.90448,453.67,424.3,32.63,38.36
2018/7/3 5:00,7.121653,480.06,448.85,32.63,37.88
2018/7/3 5:15,11.43727,503.24,470.23,32.63,37.4
2018/7/3 5:30,11.18863,524.58,485.87,32.66,37.03
2018/7/3 5:45,13.19548,539.9,503.66,32.68,36.83
2018/7/3 6:00,15.22009,554.08,515.81,32.7,36.79
2018/7/3 6:15,8.826588,556.51,517.82,32.71,36.96
2018/7/3 6:30,13.99467,559.23,519.63,32.7,37.24
2018/7/3 6:45,12.73373,548.18,503.66,32.63,37.81
2018/7/3 7:00,12.09438,544.12,500.81,32.54,38.69
2018/7/3 7:15,11.04655,524.55,482.87,32.39,39.82
2018/7/3 7:30,10.38944,504.03,463.58,32.23,41.02
2018/7/3 7:45,8.418114,464.05,422.67,32.04,42.18
2018/7/3 8:00,8.045159,436.3,397.87,31.89,43.04
2018/7/3 8:15,7.725484,402.46,365.82,31.71,43.83
2018/7/3 8:30,6.588861,390.64,353.17,31.53,44.68
2018/7/3 8:45,5.771913,369.88,332.08,31.31,45.6
2018/7/3 9:00,3.907141,359.02,320.31,31.08,46.42
2018/7/3 9:15,3.178992,321.27,282.06,30.84,47.26
2018/7/3 9:30,2.344285,290.8,253.82,30.59,48.01
2018/7/3 9:45,2.362045,239.15,202.68,30.29,48.86
2018/7/3 10:00,1.438538,203.71,169.37,30.03,49.53
2018/7/3 10:15,1.243181,154.31,122.95,29.75,50.31
2018/7/3 10:30,0.710389,120.51,89.89,29.49,51.28
2018/7/3 10:45,0.550552,77.84,56.4,29.17,53
2018/7/3 11:00,0.319675,49.27,30.77,28.79,55.28
2018/7/3 11:15,0.01776,18.53,9.27,28.36,57.73
2018/7/3 11:30,0,3.36,0.78,28.01,59.61
2018/7/3 11:45,0,0,0,27.8,60.79
2018/7/3 12:00,0,0,0,27.73,61.36
2018/7/3 12:15,0,0,0,27.77,61.51
2018/7/3 12:30,0,0,0,27.86,61.36
2018/7/3 12:45,0,0,0,27.92,61.19
2018/7/3 13:00,0,0,0,27.89,61.28
2018/7/3 13:15,0,0,0,27.75,61.87
2018/7/3 13:30,0,0,0,27.54,62.88
2018/7/3 13:45,0,0,0,27.28,64.09
2018/7/3 14:00,0,0,0,27.01,65.19
2018/7/3 14:15,0,0,0,26.75,66.01
2018/7/3 14:30,0,0,0,26.52,66.5
2018/7/3 14:45,0,0,0,26.31,66.79
2018/7/3 15:00,0,0,0,26.11,67.04
2018/7/3 15:15,0,0,0,25.91,67.44
2018/7/3 15:30,0,0,0,25.71,67.95
2018/7/3 15:45,0,0,0,25.52,68.51
2018/7/3 16:00,0,0,0,26.08,64.95
2018/7/3 16:15,0,0,0,25.96,65.34
2018/7/3 16:30,0,0,0,25.84,65.77
2018/7/3 16:45,0,0,0,25.71,66.19
2018/7/3 17:00,0,0,0,25.59,66.57
2018/7/3 17:15,0,0,0,25.47,67.02
2018/7/3 17:30,0,0,0,25.38,67.32
2018/7/3 17:45,0,0,0,25.26,67.79
2018/7/3 18:00,0,0,0,25.17,68.13
2018/7/3 18:15,0,0,0,25.07,68.54
2018/7/3 18:30,0,0,0,25,68.84
2018/7/3 18:45,0,0,0,24.91,69.18
2018/7/3 19:00,0,0,0,24.85,69.42
2018/7/3 19:15,0,0,0,24.76,69.77
2018/7/3 19:30,0,0,0,24.64,70.27
2018/7/3 19:45,0,0,0,24.55,70.71
2018/7/3 20:00,0,0,0,24.44,71.23
2018/7/3 20:15,0,0,0,24.31,71.83
2018/7/3 20:30,0,0,0,24.16,72.53
2018/7/3 20:45,0,0,0,24.07,73.03
2018/7/3 21:00,0,0.27,0,23.94,73.74
2018/7/3 21:15,0,10.71,1.42,24.03,73.53
2018/7/3 21:30,0.230877,19.2,3.83,24.22,72.88
2018/7/3 21:45,0.550552,32.8,8.68,24.6,71.42
2018/7/3 22:00,0.710389,41.29,12.2,25,69.54
2018/7/3 22:15,1.403019,59.99,30.89,25.46,67.7
2018/7/3 22:30,1.580616,69.54,31.43,25.97,65.49
2018/7/3 22:45,1.047824,89.58,36.48,26.41,63.38
2018/7/3 23:00,2.255486,104.76,65.14,26.84,62.01
2018/7/3 23:15,3.800583,129.41,64.53,27.41,60.2
2018/7/3 23:30,3.125713,142.11,67.83,28.05,58.15
2018/7/3 23:45,5.185842,168.71,92.99,28.84,55.59
2018/7/4 0:00,4.777368,175.34,113.81,29.48,53.03
2018/7/4 0:15,7.245971,195.69,138.71,30.11,51.39
2018/7/4 0:30,8.311555,206.76,165.21,30.73,49.8
2018/7/4 0:45,9.039704,215.79,131.57,31.32,47.76
2018/7/4 1:00,8.577951,232.95,187.77,31.84,46.48
2018/7/4 1:15,10.44272,236.81,185.6,32.28,45.06
2018/7/4 1:30,11.17087,264.08,239.66,32.74,43.81
2018/7/4 1:45,13.08892,253.95,215.28,33,42.87
2018/7/4 2:00,7.174932,246.38,179.82,33.25,42.12
2018/7/4 2:15,12.14766,246.25,109.95,33.5,41.42
2018/7/4 2:30,7.103893,251.35,143.4,33.72,40.67
2018/7/4 2:45,8.062919,308.55,203.47,34.17,39.57
2018/7/4 3:00,6.67766,314.17,196.62,34.44,39
2018/7/4 3:15,8.506912,293.65,123.42,34.58,38.6
2018/7/4 3:30,9.359379,318.5,160.28,34.91,37.56
2018/7/4 3:45,9.039704,311.6,108.69,35.09,37.15
2018/7/4 4:00,9.838892,310.87,98.74,35.17,37.07
2018/7/4 4:15,11.20639,72.16,22.36,34,39.71
2018/7/4 4:30,6.766458,74.37,25.31,33.66,41.02
2018/7/4 4:45,5.98503,3.28,0,32.96,43.02
2018/7/4 5:00,12.25422,3.27,0,32.76,43.98
2018/7/4 5:15,10.31841,7.23,0,32.86,43.41
2018/7/4 5:30,8.684509,7.4,0,32.93,42.9
2018/7/4 5:45,13.39084,360.94,335.03,35.17,37.38
2018/7/4 6:00,6.571101,372.73,346.88,35.58,36.53
2018/7/4 6:15,8.258276,367.56,339.62,35.89,35.93
2018/7/4 6:30,6.908536,361.32,335.64,36.14,35.42
2018/7/4 6:45,7.530127,341.62,316.62,36.32,35
2018/7/4 7:00,6.375744,324.18,299.93,36.49,34.58
2018/7/4 7:15,6.890776,297.85,274.73,36.6,34.27
2018/7/4 7:30,8.258276,274.69,252.77,36.7,33.99
2018/7/4 7:45,6.322465,246.33,225.74,36.71,33.92
2018/7/4 8:00,5.239121,232.55,212.43,36.42,34.71
2018/7/4 8:15,7.28149,46.85,35.27,34.82,38.49
2018/7/4 8:30,5.647595,50.69,37.87,34.49,39.35
2018/7/4 8:45,4.63529,3.1,0,33.93,40.51
2018/7/4 9:00,3.765063,3.29,0,33.9,40.55
2018/7/4 9:15,2.184447,279.67,246.59,35.46,36.86
2018/7/4 9:30,3.125713,275.83,240.94,35.57,36.37
2018/7/4 9:45,1.580616,242.46,208.07,35.52,36.36
2018/7/4 10:00,1.900291,215.4,182.03,35.48,36.31
2018/7/4 10:15,1.420779,167.2,136.95,35.39,36.35
2018/7/4 10:30,1.065584,134.94,107.32,35.3,36.37
2018/7/4 10:45,0.887987,88.38,65.65,35.1,36.67
2018/7/4 11:00,0.497272,59.56,40.93,34.82,37.25
2018/7/4 11:15,0.248636,22.05,11.63,34.25,38.6
2018/7/4 11:30,0,4.01,0.95,33.69,39.88
2018/7/4 11:45,0,0,0,33.31,40.65
2018/7/4 12:00,0,0,0,33.03,41.22
2018/7/4 12:15,0,0,0,32.76,41.76
2018/7/4 12:30,0,0,0,32.5,42.24
2018/7/4 12:45,0,0,0,32.22,42.82
2018/7/4 13:00,0,0,0,31.9,43.52
2018/7/4 13:15,0,0,0,31.56,44.35
2018/7/4 13:30,0,0,0,31.27,45.08
2018/7/4 13:45,0,0,0,31.02,45.7
2018/7/4 14:00,0,0,0,30.79,46.29
2018/7/4 14:15,0,0,0,30.57,46.92
2018/7/4 14:30,0,0,0,30.37,47.54
2018/7/4 14:45,0,0,0,30.16,48.19
2018/7/4 15:00,0,0,0,29.97,48.81
2018/7/4 15:15,0,0,0,29.91,48.99
2018/7/4 15:30,0,0,0,30.08,47.46
2018/7/4 15:45,0,0,0,29.93,46.54
2018/7/4 16:00,0,0,0,28.39,54.3
2018/7/4 16:15,0,0,0,28.19,54.99
2018/7/4 16:30,0,0,0,28,55.88
2018/7/4 16:45,0,0,0,27.78,57.08
2018/7/4 17:00,0,0,0,27.56,58.52
2018/7/4 17:15,0,0,0,27.36,60.11
2018/7/4 17:30,0,0,0,27.17,61.73
2018/7/4 17:45,0,0,0,26.99,63.29
2018/7/4 18:00,0,0,0,26.82,64.76
2018/7/4 18:15,0,0,0,26.65,66.13
2018/7/4 18:30,0,0,0,26.47,67.41
2018/7/4 18:45,0,0,0,26.28,68.7
2018/7/4 19:00,0,0,0,26.13,69.78
2018/7/4 19:15,0,0,0,25.97,70.84
2018/7/4 19:30,0,0,0,25.84,71.73
2018/7/4 19:45,0,0,0,25.71,72.55
2018/7/4 20:00,0,0,0,25.58,73.36
2018/7/4 20:15,0,0,0,25.45,74.15
2018/7/4 20:30,0,0,0,25.32,74.92
2018/7/4 20:45,0,0,0,25.2,75.62
2018/7/4 21:00,0,0.1,0,25.1,76.22
2018/7/4 21:15,0.124318,24.83,13.57,25.19,76.21
2018/7/4 21:30,0.408474,49.42,32.52,25.39,75.47
2018/7/4 21:45,0.69263,92.19,68.93,25.77,74.11
2018/7/4 22:00,1.225422,123.16,96.58,26.36,71.88
2018/7/4 22:15,1.207662,171.95,141.25,27.02,68.78
2018/7/4 22:30,3.250031,205.5,172.46,27.56,66.72
2018/7/4 22:45,1.740454,256.69,220.63,28.24,63.54
2018/7/4 23:00,3.001395,291.11,253.27,28.74,61.35
2018/7/4 23:15,4.333375,342.79,302.57,29.36,59.1
2018/7/4 23:30,4.919446,377.06,335.41,30.05,56.06
2018/7/4 23:45,5.807433,427.86,384.28,30.57,53.42
2018/7/5 0:00,3.072434,461.1,416.33,31.08,51.99
2018/7/5 0:15,6.073829,509.67,463.28,31.64,50.46
2018/7/5 0:30,8.240516,541.05,493.64,32.16,48.26
2018/7/5 0:45,9.643535,586.23,537.49,32.61,47.1
2018/7/5 1:00,9.625775,614.83,565.26,33,45.68
2018/7/5 1:15,8.418114,654.67,604.06,33.37,44.6
2018/7/5 1:30,11.13535,676.89,625.85,33.68,43.34
2018/7/5 1:45,11.91678,703.08,651.64,33.99,42.58
2018/7/5 2:00,11.66814,701.77,647.61,34.32,41.32
2018/7/5 2:15,13.42636,687.93,635.69,34.62,40.5
2018/7/5 2:30,13.24876,649.34,599.92,34.93,39.76
2018/7/5 2:45,13.63947,613.35,564.32,35.23,38.64
2018/7/5 3:00,14.03019,611.25,570.45,35.5,37.99
2018/7/5 3:15,14.38538,627.86,586.47,35.75,37.53
2018/7/5 3:30,14.82938,646.98,604.6,35.99,37.13
2018/7/5 3:45,15.14905,650.58,608.23,36.22,36.76
2018/7/5 4:00,14.13675,616.76,576.71,36.45,36.41
2018/7/5 4:15,15.27337,559.08,522.81,36.65,36.01
2018/7/5 4:30,14.7761,518.55,484.87,36.8,35.43
2018/7/5 4:45,14.22555,532.14,497.44,36.85,35.22
2018/7/5 5:00,14.22555,600.73,561.39,36.81,35.15
2018/7/5 5:15,12.57389,684.28,639.07,36.73,35.02
2018/7/5 5:30,13.94139,750.98,700.97,36.67,34.75
2018/7/5 5:45,12.89357,775.79,723.39,36.61,34.4
2018/7/5 6:00,10.99327,776.23,723.16,36.61,33.94
2018/7/5 6:15,9.767853,751.16,698.72,36.63,33.51
2018/7/5 6:30,7.903081,727.41,675.51,36.66,33.1
2018/7/5 6:45,11.54383,690.55,640.12,36.65,32.78
2018/7/5 7:00,10.54928,662.94,613.46,36.65,32.51
2018/7/5 7:15,10.47824,622.85,574.64,36.62,32.36
2018/7/5 7:30,9.501457,595.91,548.5,36.61,32.26
2018/7/5 7:45,8.61347,557.26,510.84,36.57,32.27
2018/7/5 8:00,7.832042,533.66,487.64,36.53,32.33
2018/7/5 8:15,7.086133,494.17,449.07,36.42,32.51
2018/7/5 8:30,6.038309,466.84,422.38,36.29,32.76
2018/7/5 8:45,5.026004,419.63,376.72,36.12,33.14
2018/7/5 9:00,4.084739,386.4,344.47,35.99,33.49
2018/7/5 9:15,3.32107,335.71,296.13,35.82,33.98
2018/7/5 9:30,2.62844,302.2,264.08,35.64,34.6
2018/7/5 9:45,1.882532,251.59,215.95,35.39,35.44
2018/7/5 10:00,1.118863,218.07,184.33,35.12,36.47
2018/7/5 10:15,0.515032,167.86,137.51,34.77,37.79
2018/7/5 10:30,0.248636,135.21,107.56,34.42,39.15
2018/7/5 10:45,0.01776,88.43,65.68,34,40.75
2018/7/5 11:00,0,59.48,40.87,33.58,42.46
2018/7/5 11:15,0,21.83,11.49,33.04,44.37
2018/7/5 11:30,0,3.81,0.87,32.53,46.09
2018/7/5 11:45,0,0,0,32.12,47.49
2018/7/5 12:00,0,0,0,31.8,48.59
2018/7/5 12:15,0,0,0,31.57,49.41
2018/7/5 12:30,0,0,0,31.46,49.86
2018/7/5 12:45,0,0,0,31.43,49.95
2018/7/5 13:00,0,0,0,31.38,49.88
2018/7/5 13:15,0,0,0,31.17,50.11
2018/7/5 13:30,0,0,0,30.85,50.59
2018/7/5 13:45,0,0,0,30.53,51.13
2018/7/5 14:00,0,0,0,30.22,51.73
2018/7/5 14:15,0,0,0,29.86,52.48
2018/7/5 14:30,0,0,0,29.5,53.33
2018/7/5 14:45,0,0,0,29.62,52.52
2018/7/5 15:00,0,0,0,29.48,52.58
